"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Evening workout 🏋️","25 Sep 2025, 20:07","25 Sep 2025, 21:46","","Bicep Curl (Barbell)",,"",1,"normal",55,8,,,
"Evening workout 🏋️","25 Sep 2025, 20:07","25 Sep 2025, 21:46","","Bicep Curl (Barbell)",,"",2,"normal",45,10,,,
"Evening workout 🏋️","25 Sep 2025, 20:07","25 Sep 2025, 21:46","","Bicep Curl (Barbell)",,"",3,"normal",45,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Incline Bench Press (Barbell)",,"",0,"normal",42.5,3,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Incline Bench Press (Barbell)",,"",1,"normal",42.5,3,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Incline Bench Press (Barbell)",,"",2,"normal",40,4,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Incline Bench Press (Barbell)",,"",3,"normal",35,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Incline Bench Press (Barbell)",,"",4,"normal",35,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Press (Barbell)",,"Smith Machine",0,"normal",20,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Press (Barbell)",,"Smith Machine",1,"normal",20,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Press (Barbell)",,"Smith Machine",2,"normal",20,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Press (Barbell)",,"Smith Machine",3,"normal",10,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Chest Dip (Assisted)",,"",0,"normal",25,6,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Chest Dip (Assisted)",,"",1,"normal",25,6,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Chest Dip (Assisted)",,"",2,"normal",25,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Chest Dip (Assisted)",,"",3,"normal",40,8,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Single Arm Lateral Raise (Cable)",,"",0,"normal",12.5,5,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,15,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Single Arm Lateral Raise (Cable)",,"",2,"normal",7.5,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Triceps Extension (Cable)",,"",0,"normal",32.5,10,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Triceps Extension (Cable)",,"",1,"normal",32.5,11,,,
"Evening workout 🏋️","16 Sep 2025, 20:00","16 Sep 2025, 21:41","","Overhead Triceps Extension (Cable)",,"",2,"normal",32.5,10,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",3,"normal",10,4,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",4,"normal",10,4,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Pull Up (Assisted)",,"",5,"normal",20,4,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bent Over Row (Barbell)",,"Smitch machine",0,"normal",47.5,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bent Over Row (Barbell)",,"Smitch machine",1,"normal",47.5,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bent Over Row (Barbell)",,"Smitch machine",2,"normal",47.5,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bent Over Row (Barbell)",,"Smitch machine",3,"normal",47.5,5,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Lat Pulldown (Cable)",,"Magsafe wide grip",0,"normal",120,6,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Lat Pulldown (Cable)",,"Magsafe wide grip",1,"normal",110,10,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Lat Pulldown (Cable)",,"Magsafe wide grip",2,"normal",110,10,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Seated Row (Machine)",,"",0,"normal",85,12,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Seated Row (Machine)",,"",1,"normal",85,12,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Hammer Curl (Dumbbell)",,"",0,"normal",22.5,10,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Hammer Curl (Dumbbell)",,"",1,"normal",22.5,15,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bicep Curl (Barbell)",,"",0,"normal",55,7,,,
"Evening workout 🏋️","15 Sep 2025, 19:58","15 Sep 2025, 21:18","","Bicep Curl (Barbell)",,"",1,"normal",55,7,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up",,"",0,"normal",,3,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",2,"normal",10,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",3,"normal",10,4,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",4,"normal",10,4,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Pull Up (Assisted)",,"",5,"normal",20,4,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bent Over Row (Barbell)",,"Free barbell not smith machine",0,"normal",35,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bent Over Row (Barbell)",,"Free barbell not smith machine",1,"normal",35,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bent Over Row (Barbell)",,"Free barbell not smith machine",2,"normal",35,5,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bent Over Row (Barbell)",,"Free barbell not smith machine",3,"normal",30,7,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bent Over Row (Barbell)",,"Free barbell not smith machine",4,"normal",30,7,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lat Pulldown (Cable)",,"Overhand wide grip",0,"normal",100,12,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lat Pulldown (Cable)",,"Overhand wide grip",1,"normal",100,12,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lat Pulldown (Cable)",,"D Handle neutral grip",0,"normal",100,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lat Pulldown (Cable)",,"D Handle neutral grip",1,"normal",100,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bicep Curl (Barbell)",0,"",0,"normal",55,11,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bicep Curl (Barbell)",0,"",1,"normal",55,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Bicep Curl (Barbell)",0,"",2,"normal",55,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lateral Raise (Dumbbell)",0,"",0,"normal",20,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lateral Raise (Dumbbell)",0,"",1,"normal",20,10,,,
"Afternoon workout 💪","8 Sep 2025, 17:12","8 Sep 2025, 18:34","","Lateral Raise (Dumbbell)",0,"",2,"normal",20,10,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Incline Bench Press (Barbell)",,"",0,"normal",42.5,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Incline Bench Press (Barbell)",,"",1,"normal",42.5,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Incline Bench Press (Barbell)",,"",2,"normal",40,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Incline Bench Press (Barbell)",,"",3,"normal",40,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Incline Bench Press (Barbell)",,"",4,"normal",40,4,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Overhead Press (Barbell)",,"",0,"normal",17.5,4,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Overhead Press (Barbell)",,"",1,"normal",17.5,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Overhead Press (Barbell)",,"",2,"normal",15,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Overhead Press (Barbell)",,"",3,"normal",15,5,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Chest Dip (Assisted)",,"",0,"normal",25,6,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Chest Dip (Assisted)",,"",1,"normal",25,6,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Chest Dip (Assisted)",,"",2,"normal",40,8,,,
"Evening workout 🏋️","4 Sep 2025, 20:29","4 Sep 2025, 21:26","","Chest Dip (Assisted)",,"",3,"normal",,3,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up (Assisted)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up (Assisted)",,"",3,"normal",10,4,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Pull Up (Assisted)",,"",4,"normal",20,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bent Over Row (Barbell)",,"",0,"normal",47.5,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bent Over Row (Barbell)",,"",1,"normal",45,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bent Over Row (Barbell)",,"",2,"normal",45,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bent Over Row (Barbell)",,"",3,"normal",45,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lateral Raise (Dumbbell)",,"",0,"normal",20,10,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lateral Raise (Dumbbell)",,"",2,"normal",20,10,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lateral Raise (Dumbbell)",,"",3,"normal",20,8,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lat Pulldown (Cable)",,"Magsafe neutral grip",0,"normal",120,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lat Pulldown (Cable)",,"Magsafe neutral grip",1,"normal",120,5,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Lat Pulldown (Cable)",,"Magsafe neutral grip",2,"normal",120,4,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,,
"Evening workout 🏋️","2 Sep 2025, 20:27","2 Sep 2025, 21:34","","Bicep Curl (Barbell)",,"",2,"normal",55,9,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Incline Bench Press (Dumbbell)",,"",0,"normal",50,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Incline Bench Press (Dumbbell)",,"",1,"normal",50,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Incline Bench Press (Dumbbell)",,"",2,"normal",50,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Incline Bench Press (Dumbbell)",,"",3,"normal",50,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Press (Barbell)",,"",0,"normal",17.5,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Press (Barbell)",,"",1,"normal",15,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Press (Barbell)",,"",2,"normal",15,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Press (Barbell)",,"",3,"normal",15,5,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Chest Dip (Assisted)",,"",0,"normal",25,6,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Chest Dip (Assisted)",,"",1,"normal",25,7,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Chest Dip (Assisted)",,"",2,"normal",25,7,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Chest Dip (Assisted)",,"",3,"normal",25,7,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Lateral Raise (Cable)",,"",0,"normal",15,15,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Lateral Raise (Cable)",,"",1,"normal",15,15,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Lateral Raise (Cable)",,"",2,"normal",15,12,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Lateral Raise (Cable)",,"",3,"normal",10,12,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Triceps Extension (Cable)",,"",0,"normal",32.5,10,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Triceps Extension (Cable)",,"",1,"normal",32.5,10,,,
"Afternoon workout 💪","1 Sep 2025, 13:23","1 Sep 2025, 14:36","","Overhead Triceps Extension (Cable)",,"",2,"normal",32.5,10,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up (Assisted)",,"",2,"normal",10,4,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up (Assisted)",,"",3,"normal",20,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Pull Up (Assisted)",,"",4,"normal",20,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bent Over Row (Barbell)",,"Smith Machine",0,"normal",45,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bent Over Row (Barbell)",,"Smith Machine",1,"normal",45,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bent Over Row (Barbell)",,"Smith Machine",2,"normal",45,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bent Over Row (Barbell)",,"Smith Machine",3,"normal",45,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Lat Pulldown (Cable)",,"Widest overhand grip",0,"normal",100,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Lat Pulldown (Cable)",,"Widest overhand grip",1,"normal",100,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Lat Pulldown (Cable)",,"Widest overhand grip",2,"normal",100,5,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,,
"Evening workout 🏋️","31 Aug 2025, 19:25","31 Aug 2025, 20:30","","Bicep Curl (Barbell)",,"",2,"normal",55,9,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up",,"",0,"normal",,3,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up (Assisted)",,"",0,"normal",10,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up (Assisted)",,"",1,"normal",10,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up (Assisted)",,"",2,"normal",10,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up (Assisted)",,"",3,"normal",10,4,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Pull Up (Assisted)",,"",4,"normal",20,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bent Over Row (Barbell)",,"",0,"normal",35,6,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bent Over Row (Barbell)",,"This one is smith machine",0,"normal",45,6,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bent Over Row (Barbell)",,"This one is smith machine",1,"normal",45,6,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bent Over Row (Barbell)",,"This one is smith machine",2,"normal",45,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bent Over Row (Barbell)",,"This one is smith machine",3,"normal",25,11,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Lat Pulldown (Cable)",,"Shoulder width neutral grip",0,"normal",100,10,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Lat Pulldown (Cable)",,"Shoulder width neutral grip",1,"normal",120,5,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Lat Pulldown (Cable)",,"Shoulder width neutral grip",2,"normal",100,10,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Lat Pulldown (Cable)",,"Shoulder width neutral grip",3,"normal",100,10,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Seated Row (Machine)",,"",0,"normal",85,12,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Seated Row (Machine)",,"",1,"normal",85,12,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bicep Curl (Barbell)",,"",0,"normal",55,10,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bicep Curl (Barbell)",,"",1,"normal",55,10,,,
"Evening workout 🏋️","28 Aug 2025, 19:15","28 Aug 2025, 20:52","","Bicep Curl (Barbell)",,"",2,"normal",55,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Incline Bench Press (Barbell)",,"",0,"normal",40,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Incline Bench Press (Barbell)",,"",1,"normal",40,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Incline Bench Press (Barbell)",,"",2,"normal",40,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Incline Bench Press (Barbell)",,"",3,"normal",40,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Incline Bench Press (Barbell)",,"",4,"normal",45,3,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Press (Barbell)",,"",0,"normal",15,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Press (Barbell)",,"",1,"normal",15,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Press (Barbell)",,"",2,"normal",15,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Press (Barbell)",,"",3,"normal",15,5,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Shoulder Press (Dumbbell)",,"",0,"normal",35,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Shoulder Press (Dumbbell)",,"",1,"normal",35,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Chest Dip (Assisted)",,"",0,"normal",25,7,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Chest Dip (Assisted)",,"",1,"normal",25,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Chest Dip (Assisted)",,"",2,"normal",25,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Chest Dip (Assisted)",,"",3,"normal",25,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Single Arm Lateral Raise (Cable)",,"",0,"normal",12.5,12,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Single Arm Lateral Raise (Cable)",,"",1,"normal",12.5,12,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Single Arm Lateral Raise (Cable)",,"",2,"normal",12.5,12,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Triceps Extension (Cable)",,"",0,"normal",32.5,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Triceps Extension (Cable)",,"",1,"normal",32.5,8,,,
"Evening workout 🏋️","26 Aug 2025, 17:27","26 Aug 2025, 19:18","","Overhead Triceps Extension (Cable)",,"",2,"normal",32.5,8,,,
